FacilityID,Name,Address,City,State,ZIP,County,Type,Ownership,Emergency,EHR,Geo,MSPB,ERR.AMI,ERR.CBG,ERR.COPD,ERR.HF,ERR.HIPKNEE,ERR.PNEU
340151,HALIFAX REGIONAL MEDICAL CENTER INC,250 SMITH CHURCH RD,ROANOKE RAPIDS,NC,27870,Halifax,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"250 SMITH CHURCH RD ROANOKE RAPIDS, NC 27870 (36.435313, -77.647046)",0.947548,,,1.0399,0.983,0.9237,1.0653
310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE ST,ENGLEWOOD,NJ,7631,Bergen,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"350 ENGLE ST ENGLEWOOD, NJ 07631 (40.902855, -73.967993)",1.045322,1.0253,1.1815,1.0925,0.9774,1.259,1.0298
420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,Greenwood,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1325 SPRING STREET GREENWOOD, SC 29646 (34.175362, -82.157868)",1.075133,0.9399,1.0128,1.094,0.9613,0.7624,1.0265
280127,LINCOLN SURGICAL HOSPITAL,1710 SOUTH 70TH ST,LINCOLN,NE,68506,Lancaster,Acute Care Hospitals,Proprietary,FALSE,,"1710 SOUTH 70TH ST LINCOLN, NE 68506 (40.794718, -96.624974)",0.879807,,,,,0.8394,
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,Orange,Acute Care Hospitals,Government - State,TRUE,TRUE,"101 MANNING DRIVE CHAPEL HILL, NC 27514 (35.903551, -79.051894)",0.983723,1.0025,0.899,0.9652,1.0626,1.0543,1.0256
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,Alameda,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"2000 MOWRY AVE FREMONT, CA 94538 (37.557653, -121.98087)",0.956423,1.0489,0.9833,1.1253,1.1808,0.8168,1.2678
100167,PLANTATION GENERAL HOSPITAL,401 NW 42ND AVE,PLANTATION,FL,33317,Broward,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"401 NW 42ND AVE PLANTATION, FL 33317 (26.126461, -80.20417)",1.027386,1.0449,,1.0797,1.0904,1.0015,0.9848
100230,MEMORIAL HOSPITAL PEMBROKE,7800 SHERIDAN ST,PEMBROKE PINES,FL,33024,Broward,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"7800 SHERIDAN ST PEMBROKE PINES, FL 33024 (26.030929, -80.24612)",1.040333,0.9685,,1.0129,1.1326,,0.948
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,Clark,Acute Care Hospitals,Proprietary,TRUE,TRUE,"657 TOWN CENTER DRIVE LAS VEGAS, NV 89144 (36.179638, -115.315776)",1.11177,1.0966,1.0968,0.9997,1.035,1.0491,0.9663
150076,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,1915 LAKE AVE,PLYMOUTH,IN,46563,Marshall,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"1915 LAKE AVE PLYMOUTH, IN 46563 (41.335555, -86.331756)",0.948112,0.9684,,0.9321,0.8625,0.9935,0.8576
390062,CONEMAUGH NASON MEDICAL CENTER,105 NASON DRIVE,ROARING SPRING,PA,16673,Blair,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"105 NASON DRIVE ROARING SPRING, PA 16673 (40.338067, -78.388945)",0.960847,,,1.0597,1.0351,1.1273,0.9642
160082,IOWA METHODIST MEDICAL CENTER,1200 PLEASANT STREET,DES MOINES,IA,50309,Polk,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1200 PLEASANT STREET DES MOINES, IA 50309 (41.590777, -93.633131)",0.91538,0.8905,0.906,0.9824,0.9548,0.9151,0.8993
520109,MILE BLUFF MEDICAL CENTER,1050 DIVISION ST,MAUSTON,WI,53948,Juneau,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1050 DIVISION ST MAUSTON, WI 53948 (43.782614, -90.076778)",0.804915,,,0.9588,1.0069,1.0394,0.964
260004,COOPER COUNTY COMMUNITY HOSPITAL,17651 B HWY,BOONVILLE,MO,65233,Cooper,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"17651 B HWY BOONVILLE, MO 65233 (38.943533, -92.742075)",0.848238,,,1.0096,0.9917,,0.987
50272,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,CA,92373,San Bernardino,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"350 TERRACINA BLVD REDLANDS, CA 92373 (34.038404, -117.206414)",0.912721,0.9842,,1.011,0.9606,0.9037,0.9078
490041,MARY IMMACULATE HOSPITAL,2 BERNARDINE DRIVE,NEWPORT NEWS,VA,23602,Newport News City,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2 BERNARDINE DRIVE NEWPORT NEWS, VA 23602 (37.143006, -76.51312)",0.953337,0.9917,,1.044,0.9105,0.9923,0.9581
420038,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,22725 HIGHWAY 76 EAST,CLINTON,SC,29325,Laurens,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"22725 HIGHWAY 76 EAST CLINTON, SC 29325 (34.479718, -81.941152)",0.956035,,,1.0148,0.9111,0.9345,1.0212
30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1501 NORTH CAMPBELL AVENUE,TUCSON,AZ,85724,Pima,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1501 NORTH CAMPBELL AVENUE TUCSON, AZ 85724 (32.240663, -110.944717)",0.980401,1.0718,0.8733,0.9997,1.0077,0.9596,1.001
340021,ATRIUM HEALTH CLEVELAND,201 E GROVER ST,SHELBY,NC,28150,Cleveland,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"201 E GROVER ST SHELBY, NC 28150 (35.301837, -81.535343)",0.993575,0.9723,,0.9338,1.0065,1.0224,0.8651
50276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,94553,Contra Costa,Acute Care Hospitals,Government - Local,TRUE,TRUE,"2500 ALHAMBRA AVENUE MARTINEZ, CA 94553 (38.006467, -122.130891)",0.859361,,,0.9443,0.9151,,0.9468
360234,MERCY HEALTH - WEST HOSPITAL,3300 MERCY HEALTH BLVD,CINCINNATI,OH,45211,Hamilton,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"3300 MERCY HEALTH BLVD CINCINNATI, OH 45211 (39.180884, -84.595394)",1.013052,0.9422,0.9091,1.0821,0.8466,1.0075,1.0637
60015,CENTURA HEALTH-ST ANTHONY HOSPITAL,11600 WEST 2ND PLACE,LAKEWOOD,CO,80228,Jefferson,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"11600 WEST 2ND PLACE LAKEWOOD, CO 80228 (39.717956, -105.127494)",1.009049,0.9176,0.8903,0.9013,0.9522,0.9183,0.8563
450165,METHODIST HOSPITAL SOUTH,1905 HWY 97 EAST,JOURDANTON,TX,78026,Atascosa,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1905 HWY 97 EAST JOURDANTON, TX 78026",1.024221,,,1.0223,1.0476,,0.9213
130063,TREASURE VALLEY HOSPITAL,8800 WEST EMERALD STREET,BOISE,ID,83704,Ada,Acute Care Hospitals,Proprietary,FALSE,,"8800 WEST EMERALD STREET BOISE, ID 83704 (43.611289, -116.290332)",0.869943,,,,,0.9678,
250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,1100 BELK BLVD,OXFORD,MS,38655,Lafayette,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1100 BELK BLVD OXFORD, MS 38655 (34.346609, -89.5212)",1.004365,0.9914,1.0395,1.0672,1.0348,1.1329,0.9596
150056,INDIANA UNIVERSITY HEALTH,1701 N SENATE BLVD,INDIANAPOLIS,IN,46202,Marion,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1701 N SENATE BLVD INDIANAPOLIS, IN 46202 (39.790571, -86.165259)",1.042379,0.9319,1.0154,0.9784,0.9906,1.2126,0.9222
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,88011,Dona Ana,Acute Care Hospitals,Proprietary,TRUE,TRUE,"4311 EAST LOHMAN AVENUE LAS CRUCES, NM 88011 (32.322639, -106.728297)",1.023904,0.9951,1.0465,0.9965,1.0361,1.1838,1.0324
310034,RIVERVIEW MEDICAL CENTER,ONE RIVERVIEW PLAZA,RED BANK,NJ,7701,Monmouth,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"ONE RIVERVIEW PLAZA RED BANK, NJ 07701",1.044214,1.0492,,0.9338,0.9282,0.7777,1.0752
450090,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240,Cooke,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"1900 HOSPITAL BLVD GAINESVILLE, TX 76240 (33.645356, -97.161976)",1.126121,,,0.9974,1.0704,,0.9377
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,14302,Niagara,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"621 TENTH STREET NIAGARA FALLS, NY 14302 (43.093433, -79.050429)",0.959785,,,1.023,1.0716,,0.989
220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,Middlesex,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"2014 WASHINGTON STREET NEWTON, MA 02462 (42.332339, -71.246592)",0.937647,1.063,,0.9647,0.9664,0.7908,0.9443
450686,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,LUBBOCK,TX,79415,Lubbock,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,,"602 INDIANA AVENUE LUBBOCK, TX 79415 (33.589429, -101.887977)",1.049907,1.0586,1.0721,0.9122,0.9263,0.9855,0.8686
360002,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,1025 CENTER ST,ASHLAND,OH,44805,Ashland,Acute Care Hospitals,Voluntary non-profit - Other,FALSE,TRUE,"1025 CENTER ST ASHLAND, OH 44805 (40.858702, -82.310413)",0.917974,,,0.9733,0.9137,1.0163,0.9774
340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,1500 MATTHEWS TWNSHP PRKWY BOX 3310,MATTHEWS,NC,28106,Mecklenburg,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"1500 MATTHEWS TWNSHP PRKWY BOX 3310 MATTHEWS, NC 28106",0.933256,0.9299,,0.9385,0.8996,1.1928,0.8806
420007,SPARTANBURG MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,Spartanburg,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"101 E WOOD ST SPARTANBURG, SC 29303 (34.967852, -81.939927)",1.033423,0.958,0.8276,0.9643,1.0032,1.1288,1.0611
520045,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,130 2ND ST,NEENAH,WI,54956,Winnebago,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"130 2ND ST NEENAH, WI 54956 (44.189172, -88.453907)",0.965681,0.9818,,0.9803,0.9315,0.9586,0.9496
440120,TENNOVA HEALTHCARE-NORTH KNOXVILLE MEDICAL CENTER,7565 DANNAHER WAY POWELL,POWELL,TN,37849,Knox,Acute Care Hospitals,Proprietary,TRUE,TRUE,"7565 DANNAHER WAY POWELL POWELL, TN 37849 (36.05333, -83.996592)",0.993442,0.9918,1.1291,1.0544,1.0119,0.9625,0.9582
450597,CUERO REGIONAL HOSPITAL,2550 N ESPLANADE,CUERO,TX,77954,De Witt,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"2550 N ESPLANADE CUERO, TX 77954 (29.112495, -97.281693)",1.097585,,,1.0047,0.9026,,0.925
60024,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,12605 E 16TH AVE,AURORA,CO,80045,Adams,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"12605 E 16TH AVE AURORA, CO 80045 (39.741364, -104.841275)",0.967662,1.0668,0.9316,0.8812,0.8688,0.945,0.9919
50113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,San Mateo,Acute Care Hospitals,Government - Local,TRUE,,"222 W 39TH AVE SAN MATEO, CA 94403 (37.530116, -122.299406)",0.923629,,,,1.0161,,1.0292
450825,CORNERSTONE REGIONAL HOSPITAL,2302 CORNERSTONE BOULEVARD,EDINBURG,TX,78539,Hidalgo,Acute Care Hospitals,Proprietary,TRUE,TRUE,"2302 CORNERSTONE BOULEVARD EDINBURG, TX 78539 (26.263096, -98.199164)",0.889009,,,,,0.9524,
100093,BAPTIST HOSPITAL,1000 W MORENO ST,PENSACOLA,FL,32501,Escambia,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1000 W MORENO ST PENSACOLA, FL 32501 (30.428676, -87.232015)",0.963618,0.9824,1.081,1.0166,0.9865,1.1032,0.8718
370220,ONECORE HEALTH,"1044 SW 44TH, SUITE 350",OKLAHOMA CITY,OK,73109,Oklahoma,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,,"1044 SW 44TH, SUITE 350 OKLAHOMA CITY, OK 73109 (35.420729, -97.534136)",1.041184,,,,,1.1718,
140233,SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,ROCKFORD,IL,61108,Winnebago,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"5666 EAST STATE STREET ROCKFORD, IL 61108 (42.265778, -89.0073)",1.045248,1.0368,1.0101,1.0211,0.9607,1.1193,1.0046
50298,BARSTOW COMMUNITY HOSPITAL,820 E MOUNTAIN VIEW STREET,BARSTOW,CA,92311,San Bernardino,Acute Care Hospitals,Proprietary,TRUE,TRUE,"820 E MOUNTAIN VIEW STREET BARSTOW, CA 92311 (34.893696, -117.0166)",1.008879,0.989,,1.0107,1.0692,,0.9907
390066,GOOD SAMARITAN HOSPITAL,FOURTH AND WALNUT STREETS,LEBANON,PA,17042,Lebanon,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"FOURTH AND WALNUT STREETS LEBANON, PA 17042 (40.146353, -77.128598)",1.0126,0.9555,0.8458,0.9558,0.8901,0.9591,0.9541
360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,7333 SMITH'S MILL ROAD,NEW ALBANY,OH,43054,Franklin,Acute Care Hospitals,Proprietary,FALSE,TRUE,"7333 SMITH'S MILL ROAD NEW ALBANY, OH 43054 (40.086303, -82.788793)",0.925357,,,,,0.7038,
50746,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,Orange,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1001 NORTH TUSTIN AVENUE SANTA ANA, CA 92705 (33.753636, -117.834209)",1.073892,0.9919,,1.0004,1.04,,1.0077
240050,FAIRVIEW LAKES MEDICAL CENTER,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,Chisago,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"5200 FAIRVIEW BOULEVARD WYOMING, MN 55092 (45.322267, -92.998466)",0.880303,,,0.9611,0.9376,0.9299,0.9148
360032,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,SAINT MARYS,OH,45885,Auglaize,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"200 SAINT CLAIR STREET SAINT MARYS, OH 45885 (40.545139, -84.369836)",0.960394,0.9984,,0.9775,0.8615,0.9544,0.934
490052,RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,NEWPORT NEWS,VA,23601,Newport News City,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"500 J CLYDE MORRIS BLVD NEWPORT NEWS, VA 23601 (37.06389, -76.4854)",0.983799,1.0247,1.1791,0.8673,0.9981,1.4824,1.0359
50007,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,San Mateo,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1501 TROUSDALE DRIVE BURLINGAME, CA 94010 (37.594398, -122.383356)",0.919102,0.9842,1.0184,0.9143,0.8851,0.9451,0.9206
390100,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17604,Lancaster,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"555 NORTH DUKE STREET LANCASTER, PA 17604 (40.046975, -76.305328)",0.992403,0.9152,0.9834,0.9227,0.7519,0.9107,0.8009
100073,HOLY CROSS HOSPITAL,4725 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,Broward,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"4725 N FEDERAL HWY FORT LAUDERDALE, FL 33308 (26.185378, -80.117659)",1.034889,0.9765,0.9469,0.9736,1.0437,0.8342,0.8841
40018,SPARKS MEDICAL CENTER - VAN BUREN,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72957,Crawford,Acute Care Hospitals,Proprietary,TRUE,TRUE,"EAST MAIN AND SOUTH 20TH STREET VAN BUREN, AR 72957",0.994313,,,0.9995,,,1.0243
100290,"VILLAGES REGIONAL HOSPITAL, THE",1451 EL CAMINO REAL,THE VILLAGES,FL,32159,Lake,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1451 EL CAMINO REAL THE VILLAGES, FL 32159 (28.94944, -81.958131)",1.016536,1.0058,,0.9798,0.9953,1.0605,0.9676
390307,EDGEWOOD SURGICAL HOSPITAL,239 EDGEWOOD DRIVE EXTENSION,TRANSFER,PA,16154,Mercer,Acute Care Hospitals,Physician,FALSE,TRUE,"239 EDGEWOOD DRIVE EXTENSION TRANSFER, PA 16154 (41.330051, -80.417855)",,,,,,0.9757,
100212,OCALA REGIONAL MEDICAL CENTER,1431 SW 1ST AVE,OCALA,FL,34478,Marion,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1431 SW 1ST AVE OCALA, FL 34478 (29.174744, -82.137839)",1.021704,1.1371,1.0562,1,1.0387,0.8389,0.9735
100168,BOCA RATON REGIONAL HOSPITAL,800 MEADOWS RD,BOCA RATON,FL,33486,Palm Beach,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"800 MEADOWS RD BOCA RATON, FL 33486 (26.359599, -80.102211)",1.068557,0.9403,1.14,0.935,1.0019,0.9478,0.93
490088,BEDFORD MEMORIAL HOSPITAL,1613 OAKWOOD STREET,BEDFORD,VA,24523,Bedford,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1613 OAKWOOD STREET BEDFORD, VA 24523 (37.351563, -79.516415)",0.882441,,,0.99,0.9416,,1.052
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,121 E BAKER ST,INDIANOLA,MS,38751,Sunflower,Acute Care Hospitals,Government - Local,TRUE,TRUE,"121 E BAKER ST INDIANOLA, MS 38751 (33.457234, -90.65024)",0.963733,,,1.0109,1.0082,,0.9297
170133,SAINT LUKE'S CUSHING HOSPITAL,711 MARSHALL STREET,LEAVENWORTH,KS,66048,Leavenworth,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"711 MARSHALL STREET LEAVENWORTH, KS 66048 (39.307773, -94.918355)",0.928959,,,1.0016,1.028,1.1206,1.0616
260160,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,1200 N ONE MILE RD,DEXTER,MO,63841,Stoddard,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1200 N ONE MILE RD DEXTER, MO 63841 (36.807432, -89.969973)",0.942763,,,0.9862,0.9839,,1.0727
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,Oneida,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,,"1500 NORTH JAMES STREET ROME, NY 13440 (43.228954, -75.444248)",0.943101,0.9479,,1.1069,1.1963,,1.1176
500124,EVERGREENHEALTH MEDICAL CENTER,12040 NE 128TH STREET,KIRKLAND,WA,98034,King,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,,"12040 NE 128TH STREET KIRKLAND, WA 98034 (47.714872, -122.178506)",0.966973,0.9496,,1.052,0.8816,0.9135,0.964
100238,NORTHSIDE HOSPITAL,6000 49TH ST N,SAINT PETERSBURG,FL,33709,Pinellas,Acute Care Hospitals,Proprietary,TRUE,TRUE,"6000 49TH ST N SAINT PETERSBURG, FL 33709 (27.826053, -82.700001)",1.080482,1.1343,1.084,1.208,1.0312,1.0084,1.2328
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,Bronx,Acute Care Hospitals,Proprietary,TRUE,TRUE,"1276 FULTON AVENUE BRONX, NY 10456 (40.83175, -73.903756)",0.913628,1.04,,1.0581,1.0622,,1.1379
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,Montgomery,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1725 PINE STREET MONTGOMERY, AL 36106 (32.366606, -86.285155)",1.030719,1.087,1.1183,0.9537,1.0641,1.003,1.1265
450711,RIO GRANDE REGIONAL HOSPITAL,101 E RIDGE RD,MCALLEN,TX,78503,Hidalgo,Acute Care Hospitals,Proprietary,TRUE,TRUE,"101 E RIDGE RD MCALLEN, TX 78503 (26.185939, -98.224124)",0.954612,1.048,1.0445,0.9811,1.0558,1.0407,0.8963
370002,ALLIANCEHEALTH WOODWARD,900 17TH STREET,WOODWARD,OK,73801,Woodward,Acute Care Hospitals,Proprietary,TRUE,TRUE,"900 17TH STREET WOODWARD, OK 73801 (36.437861, -99.400954)",0.973952,,,0.9955,1.0039,0.9584,1.0323
500058,KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,99352,Benton,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"888 SWIFT BLVD RICHLAND, WA 99352 (46.280462, -119.281121)",0.974589,0.9799,1.1018,1.028,0.9246,0.9786,0.9181
440029,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,37067,Williamson,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,TRUE,"4321 CAROTHERS PARKWAY FRANKLIN, TN 37067 (35.916684, -86.817047)",0.979928,1.0598,,1.0779,0.9891,0.8707,0.9806
40137,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120,Pulaski,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"2215 WILDWOOD AVENUE SHERWOOD, AR 72120 (34.814378, -92.207514)",1.077717,1.0563,,0.9484,1.0578,,0.9346
380052,"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",351 SW 9TH STREET,ONTARIO,OR,97914,Malheur,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"351 SW 9TH STREET ONTARIO, OR 97914 (44.025448, -116.975133)",0.921754,,,0.9828,1.0658,1.1294,0.9573
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,500 17TH AVENUE,SEATTLE,WA,98122,King,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"500 17TH AVENUE SEATTLE, WA 98122 (47.606221, -122.310249)",1.010524,0.9789,0.9621,1.0219,0.9364,,1.039
390324,PHYSICIAN'S CARE SURGICAL HOSPITAL,454 ENTERPRISE DRIVE,ROYERSFORD,PA,19468,Montgomery,Acute Care Hospitals,Physician,FALSE,TRUE,"454 ENTERPRISE DRIVE ROYERSFORD, PA 19468 (40.216786, -75.553707)",0.844849,,,,,0.9039,
110200,PIEDMONT COLUMBUS REGIONAL NORTHSIDE,100 FRIST COURT,COLUMBUS,GA,31909,Muscogee,Acute Care Hospitals,Proprietary,FALSE,TRUE,"100 FRIST COURT COLUMBUS, GA 31909 (32.53588, -84.954383)",0.971814,,,,,1.167,
380007,LEGACY EMANUEL MEDICAL CENTER,2801 N GANTENBEIN AVENUE,PORTLAND,OR,97227,Multnomah,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"2801 N GANTENBEIN AVENUE PORTLAND, OR 97227 (45.54405, -122.669445)",0.981431,0.9965,1.0134,0.9774,0.9423,0.9949,0.9859
170137,LAWRENCE MEMORIAL HOSPITAL,325 MAINE STREET,LAWRENCE,KS,66044,Douglas,Acute Care Hospitals,Government - Local,TRUE,TRUE,"325 MAINE STREET LAWRENCE, KS 66044 (38.97815, -95.247649)",0.924005,0.9802,,0.9561,1.0527,0.9727,1.0489
310069,INSPIRA MEDICAL CENTER ELMER,"501 WEST FRONT STREET, POST OFFICE BOX  1090",ELMER,NJ,8318,Salem,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"501 WEST FRONT STREET, POST OFFICE BOX 1090 ELMER, NJ 08318 (39.588142, -75.179457)",1.044982,0.9733,,1.0996,1.0619,0.9223,0.9821
200052,NORTHERN MAINE MEDICAL CENTER,194 E MAIN STREET,FORT KENT,ME,4743,Aroostook,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"194 E MAIN STREET FORT KENT, ME 04743 (47.265068, -68.591177)",0.849214,,,0.9425,0.9151,0.9441,0.8713
100025,ASCENSION SACRED HEART PENSACOLA,5151 N 9TH AVE,PENSACOLA,FL,32504,Escambia,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"5151 N 9TH AVE PENSACOLA, FL 32504 (30.475588, -87.210986)",1.003666,1.0323,0.9018,0.9802,1.0215,1.1228,0.9506
220030,BAYSTATE WING HOSPITAL AND MEDICAL CENTERS,40 WRIGHT STREET,PALMER,MA,1069,Hampden,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,TRUE,"40 WRIGHT STREET PALMER, MA 01069 (42.168727, -72.341031)",0.984626,0.9558,,1.1149,0.9907,,0.9251
450128,KNAPP MEDICAL CENTER,1401 EAST EIGHT STREET,WESLACO,TX,78596,Hidalgo,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"1401 EAST EIGHT STREET WESLACO, TX 78596 (26.151972, -97.977581)",0.979733,1.0762,,0.9957,1.1306,0.9856,0.9283
300018,WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVE,DOVER,NH,3820,Strafford,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"789 CENTRAL AVE DOVER, NH 03820 (43.212442, -70.875139)",0.982987,0.9333,,0.907,1.0032,1.0866,0.9608
50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,Fresno,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,TRUE,"1303 E HERNDON AVE FRESNO, CA 93710 (36.837102, -119.765878)",0.98591,0.9476,0.9013,1.0622,1.0284,0.8731,1.0411
510006,UNITED HOSPITAL CENTER,327 MEDICAL PARK DRIVE,BRIDGEPORT,WV,26330,Harrison,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,TRUE,"327 MEDICAL PARK DRIVE BRIDGEPORT, WV 26330 (39.330578, -80.240796)",0.959729,1.0785,,1.0274,1,0.8877,0.9478
